warehouse_id,location_of_warehouse,product_id,stock_count,storage_cost_per_unit_perMonth
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0079,1066,11.89
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0372,1284,9.59
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0323,741,12.02
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0295,1494,4.2
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0431,520,5.84
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0077,1602,3.45
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0464,1448,13.19
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0033,1888,14.07
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0270,1407,3.16
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0448,1385,11.86
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0320,685,12.74
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0495,264,14.19
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0068,183,5.38
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0073,476,6.01
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0301,483,11.33
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0427,1308,13.35
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0245,372,10.83
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0004,990,11.13
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0489,1775,9.65
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0259,1822,13.99
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0450,155,6.45
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0053,1741,9.84
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0096,1766,10.72
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0041,1968,7.89
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0418,161,7.86
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0017,931,14.44
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0141,1435,9.83
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0477,203,7.94
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0264,1079,10.37
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0426,635,10.65
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0248,1682,11.54
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0412,861,3.78
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0138,1626,10.64
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0415,195,10.6
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0218,612,3.88
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0451,1012,8.48
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0389,1328,3.6
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0402,1488,12.91
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0147,243,6.46
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0060,996,8.35
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0171,287,13.7
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0122,1510,7.04
W172,"H.No. 219, Madan Road, Bhomoraguri, NAGAON, Assam, 782143, India",P0289,1181,5.73
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0231,153,7.94
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0334,1933,5.86
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0104,1622,6.92
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0331,530,6.46
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0336,551,7.59
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0247,616,9.62
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0003,364,10.1
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0435,263,12.82
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0388,1689,2.87
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0109,1953,9.09
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0157,822,11.29
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0037,1747,11.7
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0068,1988,11.81
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0152,775,6.17
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0389,1910,10.56
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0431,1750,6.52
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0225,1591,12.19
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0087,738,3.27
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0410,1890,6.09
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0332,257,4.04
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0420,1016,3.21
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0092,1925,8.48
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0369,521,12.74
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0181,1969,13.2
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0186,1909,11.97
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0288,572,2.29
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0436,635,2.15
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0114,1271,8.89
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0230,983,6.03
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0376,274,9.63
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0192,805,4.35
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0260,258,7.47
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0229,1658,7.49
W173,"69, Cherian Chowk, Dhikauli, BAGPAT, Uttar Pradesh, 250615, India",P0199,160,5.02
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0449,238,4.87
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0076,850,10.54
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0433,1427,13.95
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0098,506,10.71
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0009,879,10.99
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0262,112,13.22
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0137,1264,4.38
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0471,1946,10.87
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0279,644,6.92
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0356,1778,12.68
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0082,1317,9.66
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0223,629,9.06
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0375,1309,3.42
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0094,1383,12.02
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0161,516,13.75
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0326,1333,12.5
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0228,1688,12.29
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0109,651,11.82
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0312,816,11.67
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0103,1393,4.8
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0016,1308,5.34
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0054,486,10.74
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0099,670,11.15
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0078,1036,2.61
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0095,1329,10.76
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0117,1984,9.64
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0180,706,8.3
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0100,1197,13.04
W174,"156, Kota Zila, Dhamul, NAWADA, Bihar, 805101, India",P0144,1340,11.19
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0319,1021,4.72
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0307,1560,9.1
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0136,794,2.91
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0447,1735,2.2
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0194,1310,9.27
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0443,1950,12.0
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0111,1859,3.64
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0488,622,14.74
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0216,1779,3.71
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0261,714,7.9
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0014,549,9.59
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0006,837,14.95
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0249,664,10.75
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0197,812,2.81
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0070,1325,14.54
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0114,987,4.38
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0304,1806,13.58
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0471,267,3.58
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0314,1935,2.07
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0452,602,4.13
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0453,1682,2.76
W175,"90, Madan Road, Surinje, Dakshina Kannada, Karnataka, 575030, India",P0439,810,5.09
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0069,1946,2.12
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0180,844,14.14
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0350,264,10.2
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0209,1076,8.41
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0276,108,13.32
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0108,1039,12.51
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0200,828,14.77
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0065,1956,13.21
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0021,1974,14.56
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0217,394,12.47
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0194,664,6.31
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0360,884,14.39
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0270,891,5.18
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0094,1211,2.36
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0024,567,13.96
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0357,1746,8.24
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0288,1736,10.72
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0229,299,10.91
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0181,1967,7.22
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0049,1055,13.15
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0016,1291,4.9
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0336,1939,6.89
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0354,974,11.83
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0415,669,4.77
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0388,258,2.91
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0225,798,5.84
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0327,1768,9.06
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0011,344,4.67
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0331,1922,3.01
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0461,1875,9.55
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0371,1762,9.49
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0083,1837,11.14
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0174,234,4.09
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0349,284,13.09
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0370,1998,8.89
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0284,1316,6.63
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0119,1496,12.37
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0153,1098,2.4
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0497,1616,3.21
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0139,990,9.05
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0262,1527,6.51
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0220,1955,11.34
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0199,1767,5.21
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0165,1842,7.29
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0045,1085,3.77
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0072,417,9.29
W176,"47/41, Basu Chowk, Nenmeni Kunnu, WAYANAD, Kerala, 673595, India",P0106,1424,12.34
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0256,1113,9.22
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0282,324,8.11
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0014,1696,7.4
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0179,1119,6.66
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0293,1623,9.64
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0187,984,9.22
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0071,1097,9.97
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0355,1092,9.79
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0271,1078,2.16
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0158,1960,14.84
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0416,1140,3.95
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0369,592,10.43
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0461,1187,6.15
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0359,1222,5.28
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0083,575,10.5
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0034,1940,14.09
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0065,213,2.32
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0155,1137,7.81
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0377,1579,7.92
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0127,1777,2.79
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0381,646,6.15
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0150,887,8.96
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0266,906,9.16
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0453,1704,10.2
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0045,1912,3.92
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0161,190,8.26
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0064,1738,8.59
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0285,501,4.8
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0001,1573,5.46
W177,"33/769, Jha Path, Saradhapalli S.O, MALKANGIRI, Odisha, 764086, India",P0486,1881,4.59
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0207,688,7.35
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0232,1458,8.97
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0038,1760,9.24
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0114,586,7.19
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0209,1857,5.04
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0150,716,14.62
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0359,1451,6.94
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0025,655,5.95
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0205,780,6.45
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0242,1508,9.02
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0405,477,13.9
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0118,1644,14.11
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0494,938,6.58
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0407,560,8.08
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0406,167,7.57
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0491,119,5.82
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0043,1343,5.71
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0184,862,14.57
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0330,509,14.09
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0283,893,10.41
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0331,702,5.78
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0384,651,4.23
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0423,782,10.35
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0385,1128,3.92
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0440,227,11.77
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0019,1964,12.23
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0199,1539,5.37
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0172,1353,3.78
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0485,165,4.54
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0446,255,10.81
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0033,1043,7.99
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0455,418,7.32
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0467,1293,8.8
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0461,969,12.3
W178,"493, Balay Path, Wimberlygunj S.O, South Andaman, Andaman and Nico.In., 744206, India",P0078,1804,3.71
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0110,514,5.95
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0328,373,11.11
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0085,1523,10.9
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0199,426,11.76
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0154,1210,12.26
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0493,915,10.84
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0088,725,13.67
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0194,1092,11.81
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0248,571,6.37
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0235,341,9.33
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0070,387,10.21
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0338,1286,12.02
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0129,1433,2.9
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0369,1966,2.39
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0201,156,6.41
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0443,925,11.47
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0485,287,7.98
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0255,1591,5.06
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0342,397,11.16
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0114,1770,4.58
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0277,296,10.19
W179,"19/799, Apte Circle, Mota, SURAT, Gujarat, 394345, India",P0115,1765,3.69
